SoC,OCV,R0,R1,R2,C1,C2,Tau1,Tau2
9.99,49.07466251998744,0.0690509317107646,0.0346665580070932,0.0133592491298194,391.0010101017979,2483.732352260702,1.7018859715482435,-30.905133648570057
9.991,49.07515012752074,0.0690480268969039,0.0346689825200642,0.0133649769513012,391.0125993924037,2484.009332421896,1.705239512242397,-30.87067464674533
9.992,49.075637743843465,0.0690451224988329,0.0346714067398858,0.0133707041521638,391.0241883905427,2484.286304975104,1.7085927414377906,-30.83621868960424
9.993,49.07612536893035,0.0690422185165215,0.0346738306665762,0.0133764307324416,391.03577709621504,2484.563269920324,1.7119456591514537,-30.801765776983387
9.994,49.07661300275616,0.0690393149499397,0.0346762543001536,0.0133821566921696,391.0473655094206,2484.8402272575577,1.7152982654004774,-30.76731590871896
9.995,49.07710064529561,0.0690364117990573,0.0346786776406362,0.0133878820313825,391.05895363015946,2485.117176986805,1.7186505602019473,-30.732869084647177
9.996,49.0775882965235,0.0690335090638441,0.0346811006880422,0.0133936067501151,391.0705414584317,2485.3941191080658,1.722002543572934,-30.698425304604086
9.997,49.07807595641455,0.0690306067442702,0.0346835234423897,0.013399330848402,391.08212899423705,2485.6710536213395,1.7253542155304764,-30.66398456842657
9.998,49.07856362494353,0.0690277048403054,0.0346859459036971,0.0134050543262781,391.0937162375757,2485.947980526628,1.7287055760916736,-30.629546875950524
9.999,49.079051302085176,0.0690248033519196,0.0346883680719825,0.013410777183778,391.1053031884478,2486.2248998239293,1.7320566252736036,-30.59511222701215
10.0,49.07953898781426,0.0690219022790827,0.0346907899472641,0.0134164994209366,391.116889846853,2486.5018115132443,1.735407363093291,-30.560680621448228
10.001,49.08002668210551,0.0690190016217645,0.03469321152956,0.0134222210377885,391.1284762127915,2486.778715594572,1.7387577895678383,-30.52625205909473
10.002,49.08051438493369,0.069016101379935,0.0346956328188886,0.0134279420343686,391.14006228626334,2487.055612067915,1.742107904714338,-30.49182653978778
10.003,49.08100209627354,0.0690132015535641,0.034698053815268,0.0134336624107116,391.1516480672684,2487.3325009332684,1.7454577085497966,-30.45740406336424
10.004,49.08148981609984,0.0690103021426217,0.0347004745187164,0.0134393821668521,391.1632335558068,2487.609382190637,1.74880720109131,-30.422984629660164
10.005,49.081977544387314,0.0690074031470776,0.0347028949292519,0.013445101302825,391.1748187518784,2487.886255840021,1.7521563823559774,-30.388568238511624
10.006,49.08246528111073,0.0690045045669018,0.0347053150468929,0.0134508198186651,391.1864036554833,2488.1631218814164,1.755505252360809,-30.354154889755364
10.007,49.08295302624481,0.0690016064020642,0.0347077348716574,0.0134565377144069,391.1979882666215,2488.4399803148235,1.7588538111229042,-30.31974458322756
10.008,49.083440779764345,0.0689987086525346,0.0347101544035638,0.0134622549900853,391.2095725852929,2488.7168311402447,1.7622020586593123,-30.285337318764647
10.009,49.08392854164406,0.068995811318283,0.0347125736426301,0.0134679716457351,391.2211566114977,2488.993674357684,1.7655499949871398,-30.250933096202573
10.01,49.084416311858725,0.0689929143992793,0.0347149925888746,0.0134736876813909,391.2327403452356,2489.2705099671302,1.7688976201234006,-30.216531915378223
10.011,49.08490409038308,0.0689900178954934,0.0347174112423155,0.0134794030970874,391.2443237865069,2489.5473379685927,1.7722449340851725,-30.182133776127785
10.012,49.08539187719187,0.0689871218068952,0.0347198296029709,0.0134851178928596,391.2559069353115,2489.824158362071,1.7755919368895476,-30.147738678287283
10.013,49.08587967225986,0.0689842261334546,0.0347222476708591,0.013490832068742,391.26748979164927,2490.10097114756,1.7789386285535542,-30.113346621693523
10.014,49.0863674755618,0.0689813308751415,0.0347246654459982,0.0134965456247694,391.2790723555204,2490.3777763250628,1.7822850090942597,-30.078957606182826
10.015,49.08685528707244,0.0689784360319258,0.0347270829284065,0.0135022585609766,391.2906546269248,2490.6545738945806,1.785631078528766,-30.044571631591083
10.016,49.087343106766525,0.0689755416037774,0.0347295001181021,0.0135079708773982,391.3022366058625,2490.9313638561107,1.788976836874088,-30.010188697755325
10.017,49.08783093461881,0.0689726475906663,0.0347319170151032,0.0135136825740691,391.3138182923333,2491.208146209653,1.7923222841472963,-29.975808804511587
10.018,49.08831877060404,0.0689697539925623,0.0347343336194281,0.0135193936510239,391.3253996863376,2491.4849209552103,1.795667420365497,-29.941431951696075
10.019,49.088806614696985,0.0689668608094353,0.0347367499310949,0.0135251041082973,391.3369807878751,2491.761688092781,1.7990122455456827,-29.90705813914562
10.02,49.08929446687238,0.0689639680412554,0.0347391659501218,0.0135308139459242,391.3485615969458,2492.0384476223644,1.8023567597049563,-29.8726873666964
10.021,49.08978232710499,0.0689610756879923,0.034741581676527,0.0135365231639392,391.3601421135498,2492.315199543963,1.8057009628603888,-29.83831963418456
10.022,49.09027019536956,0.068958183749616,0.0347439971103286,0.0135422317623771,391.3717223376871,2492.591943857573,1.8090448550289933,-29.80395494144693
10.023,49.09075807164084,0.0689552922260965,0.034746412251545,0.0135479397412725,391.38330226935767,2492.868680563197,1.8123884362278595,-29.769593288319754
10.024,49.09124595589357,0.0689524011174035,0.0347488271001942,0.0135536471006603,391.3948819085616,2493.145409660837,1.8157317064740648,-29.735234674639173
10.025,49.09173384810252,0.0689495104235071,0.0347512416562944,0.0135593538405751,391.4064612552987,2493.422131150487,1.8190746657846264,-29.70087910024208
10.026,49.09222174824243,0.0689466201443772,0.0347536559198639,0.0135650599610517,391.41804030956905,2493.6988450321496,1.8224173141766224,-29.666526564964585
10.027,49.09270965628807,0.0689437302799837,0.0347560698909208,0.0135707654621248,391.4296190713728,2493.97555130583,1.8257596516671304,-29.63217706864299
10.028,49.09319757221416,0.0689408408302965,0.0347584835694833,0.0135764703438291,391.4411975407097,2494.252249971521,1.8291016782731688,-29.597830611114063
10.029,49.09368549599549,0.0689379517952855,0.0347608969555696,0.0135821746061994,391.4527757175799,2494.5289410292253,1.832443394011808,-29.56348719221413
10.03,49.094173427606776,0.0689350631749206,0.0347633100491979,0.0135878782492703,391.4643536019835,2494.805624478945,1.8357847989001392,-29.52914681177924
10.031,49.09466136702279,0.0689321749691719,0.0347657228503863,0.0135935812730766,391.4759311939202,2495.082300320676,1.83912589295516,-29.49480946964644
10.032,49.09514931421828,0.0689292871780091,0.0347681353591531,0.013599283677653,391.48750849339024,2495.358968554422,1.8424666761939577,-29.4604751656519
10.033,49.095637269168,0.0689263998014023,0.0347705475755164,0.0136049854630343,391.4990855003936,2495.635629180181,1.845807148633604,-29.426143899631768
10.034,49.09612523184668,0.0689235128393213,0.0347729594994945,0.0136106866292551,391.5106622149302,2495.9122821979536,1.849147310291109,-29.391815671423046
10.035,49.09661320222911,0.0689206262917361,0.0347753711311054,0.0136163871763501,391.522238637,2496.188927607738,1.8524871611835607,-29.357490480861856
10.036,49.09710118029,0.0689177401586166,0.0347777824703675,0.0136220871043542,391.53381476660326,2496.4655654095395,1.8558267013280163,-29.323168327784487
10.037,49.09758916600413,0.0689148544399327,0.0347801935172988,0.0136277864133019,391.5453906037396,2496.7421956033504,1.859165930741508,-29.2888492120278
10.038,49.09807715934626,0.0689119691356544,0.0347826042719175,0.0136334851032281,391.5569661484093,2497.0188181891763,1.8625048494410912,-29.25453313342811
10.039,49.0985651602911,0.0689090842457516,0.0347850147342419,0.0136391831741674,391.56854140061233,2497.295433167018,1.865843457443841,-29.22022009182172
10.04,49.09905316881345,0.0689061997701942,0.03478742490429,0.0136448806261545,391.5801163603486,2497.5720405368693,1.8691817547667744,-29.18591008704536
10.041,49.09954118488802,0.0689033157089522,0.0347898347820802,0.0136505774592242,391.591691027618,2497.8486402987355,1.872519741426963,-29.15160311893541
10.042,49.10002920848959,0.0689004320619954,0.0347922443676306,0.0136562736734112,391.6032654024209,2498.1252324526167,1.8758574174414877,-29.11729918732803
10.043,49.10051723959289,0.0688975488292939,0.0347946536609592,0.0136619692687501,391.61483948475694,2498.4018169985093,1.8791947828273408,-29.082998292060296
10.044,49.10100527817269,0.0688946660108176,0.0347970626620844,0.0136676642452758,391.6264132746263,2498.678393936416,1.8825318376015967,-29.048700432968417
10.045,49.10149332420373,0.0688917836065363,0.0347994713710244,0.0136733586030228,391.63798677202897,2498.954963266337,1.885868581781331,-29.014405609888684
10.046,49.10198137766078,0.0688889016164201,0.0348018797877972,0.013679052342026,391.6495599769648,2499.2315249882718,1.889205015383556,-28.980113822657955
10.047,49.10246943851856,0.0688860200404388,0.034804287912421,0.01368474546232,391.661132889434,2499.5080791022165,1.89254113842534,-28.94582507111249
10.048,49.10295750675184,0.0688831388785625,0.0348066957449141,0.0136904379639395,391.67270550943647,2499.78462560818,1.895876950923736,-28.91153935508873
10.049,49.103445582335375,0.068880258130761,0.0348091032852946,0.0136961298469192,391.68427783697217,2500.0611645061526,1.899212452895778,-28.87725667442348
10.05,49.10393366524392,0.0688773777970043,0.0348115105335807,0.0137018211112939,391.6958498720411,2500.33769579614,1.9025476443585096,-28.84297702895316
10.051,49.10442175545221,0.0688744978772623,0.0348139174897906,0.0137075117570982,391.7074216146435,2500.6142194781423,1.9058825253290053,-28.80870041851404
10.052,49.10490985293501,0.068871618371505,0.0348163241539424,0.0137132017843669,391.718993064779,2500.890735552156,1.909217095824296,-28.77442684294292
10.053,49.10539795766705,0.0688687392797023,0.0348187305260543,0.0137188911931346,391.7305642224478,2501.167244018184,1.912551355861407,-28.740156302076286
10.054,49.10588606962312,0.0688658606018242,0.0348211366061445,0.0137245799834361,391.74213508765,2501.4437448762264,1.9158853054574363,-28.70588879575044
10.055,49.106374188777934,0.0688629823378405,0.0348235423942312,0.0137302681553061,391.75370566038526,2501.7202381262805,1.9192189446293817,-28.671624323802234
10.056,49.10686231510627,0.0688601044877214,0.0348259478903325,0.0137359557087792,391.7652759406539,2501.9967237683486,1.922552273394292,-28.63736288606816
10.057,49.107350448582864,0.0688572270514366,0.0348283530944666,0.0137416426438901,391.7768459284558,2502.273201802432,1.9258852917692584,-28.60310448238431
10.058,49.10783858918248,0.0688543500289562,0.0348307580066516,0.0137473289606736,391.788415623791,2502.549672228527,1.9292179997712715,-28.568849112587884
10.059,49.10832673687985,0.0688514734202501,0.0348331626269058,0.0137530146591644,391.7999850266595,2502.8261350466346,1.9325503974173837,-28.534596776515173
10.06,49.10881489164975,0.0688485972252882,0.0348355669552474,0.0137586997393972,391.8115541370613,2503.102590256758,1.9358824847246936,-28.500347474002385
10.061,49.1093030534669,0.0688457214440405,0.0348379709916944,0.0137643842014065,391.8231229549963,2503.3790378588938,1.9392142617101664,-28.466101204886627
10.062,49.10979122230609,0.068842846076477,0.0348403747362651,0.0137700680452272,391.8346914804646,2503.6554778530417,1.942545728390883,-28.431857969004284
10.063,49.11027939814205,0.0688399711225675,0.0348427781889777,0.013775751270894,391.8462597134662,2503.931910239205,1.9458768847839103,-28.3976177661915
10.064,49.11076758094952,0.0688370965822821,0.0348451813498502,0.0137814338784415,391.85782765400097,2504.2083350173807,1.9492077309062343,-28.36338059628551
10.065,49.11125577070327,0.0688342224555908,0.0348475842189008,0.0137871158679044,391.8693953020692,2504.48475218757,1.952538266774916,-28.32914645912271
10.066,49.11174396737805,0.0688313487424633,0.0348499867961479,0.0137927972393174,391.8809626576706,2504.761161749774,1.955868492407042,-28.29491535453917
10.067,49.112232170948616,0.0688284754428698,0.0348523890816094,0.0137984779927153,391.8925297208052,2505.0375637039897,1.9591984078195883,-28.26068728237217
10.068,49.1127203813897,0.0688256025567802,0.0348547910753036,0.0138041581281326,391.9040964914731,2505.3139580502198,1.9625280130296328,-28.2264622424579
10.069,49.11320859867607,0.0688227300841644,0.0348571927772486,0.0138098376456042,391.9156629696744,2505.590344788464,1.9658573080542183,-28.19224023463289
10.07,49.11369682278247,0.0688198580249924,0.0348595941874627,0.0138155165451646,391.9272291554089,2505.86672391872,1.9691862929103576,-28.15802125873401
10.071,49.114185053683656,0.0688169863792342,0.0348619953059639,0.0138211948268486,391.93879504867664,2506.14309544099,1.9725149676150904,-28.123805314597888
10.072,49.11467329135437,0.0688141151468597,0.0348643961327704,0.0138268724906909,391.9503606494777,2506.419459355274,1.975843332185509,-28.089592402060617
10.073,49.11516153576939,0.0688112443278388,0.0348667966679004,0.0138325495367261,391.961925957812,2506.695815661571,1.9791713866385727,-28.05538252095945
10.074,49.11564978690343,0.0688083739221416,0.0348691969113721,0.0138382259649889,391.97349097367953,2506.9721643598805,1.9824991309913715,-28.02117567113069
10.075,49.11613804473127,0.068805503929738,0.0348715968632036,0.0138439017755141,391.9850556970805,2507.2485054502067,1.9858265652609328,-27.98697185241079
10.076,49.11662630922765,0.0688026343505979,0.0348739965234131,0.0138495769683362,391.99662012801457,2507.5248389325434,1.9891536894642807,-27.952771064636664
10.077,49.11711458036732,0.0687997651846914,0.0348763958920188,0.01385525154349,392.008184266482,2507.801164806894,1.9924805036184416,-27.918573307645037
10.078,49.117602858125046,0.0687968964319884,0.0348787949690387,0.0138609255010102,392.0197481124827,2508.077483073259,1.9958070077405128,-27.88437858127196
10.079,49.11809114247556,0.0687940280924588,0.0348811937544912,0.0138665988409315,392.03131166601673,2508.353793731638,1.9991332018474492,-27.85018688535473
10.08,49.11857943339362,0.0687911601660727,0.0348835922483942,0.0138722715632884,392.0428749270839,2508.630096782027,2.002459085956332,-27.81599821972964
10.081,49.11906773085399,0.0687882926527999,0.0348859904507661,0.0138779436681158,392.0544378956845,2508.906392224434,2.0057846600842097,-27.78181258423311
10.082,49.119556034831405,0.0687854255526106,0.0348883883616249,0.0138836151554482,392.0660005718182,2509.1826800588515,2.009109924248065,-27.74762997870232
10.083,49.12004434530062,0.0687825588654746,0.0348907859809889,0.0138892860253204,392.0775629554853,2509.458960285283,2.012434878464965,-27.71345040297368
10.084,49.12053266223639,0.0687796925913619,0.0348931833088761,0.0138949562777672,392.0891250466857,2509.7352329037294,2.015759522751967,-27.679273856883555
10.085,49.12102098561347,0.0687768267302425,0.0348955803453047,0.0139006259128229,392.1006868454193,2510.011497914187,2.019083857126038,-27.645100340269156
10.086,49.121509315406605,0.0687739612820863,0.034897977090293,0.0139062949305225,392.11224835168616,2510.287755316659,2.022407881604259,-27.610929852966763
10.087,49.12199765159056,0.0687710962468634,0.034900373543859,0.0139119633309006,392.1238095654864,2510.564005111145,2.02573159620367,-27.57676239481296
10.088,49.12248599414006,0.0687682316245436,0.0349027697060209,0.0139176311139917,392.1353704868198,2510.840247297644,2.029055000941256,-27.54259796564486
10.089,49.12297434302987,0.0687653674150971,0.0349051655767968,0.0139232982798307,392.14693111568647,2511.1164818761563,2.032378095834084,-27.50843656529878
10.09,49.12346269823476,0.0687625036184937,0.034907561156205,0.0139289648284523,392.15849145208654,2511.3927088466835,2.035700880899199,-27.47427819361124
10.091,49.12395105972945,0.0687596402347035,0.0349099564442636,0.0139346307598909,392.17005149601977,2511.668928209222,2.039023356153578,-27.44012285041944
10.092,49.12443942748871,0.0687567772636964,0.0349123514409906,0.0139402960741814,392.18161124748633,2511.9451399637737,2.042345521614287,-27.40597053555979
10.093,49.124927801487296,0.0687539147054423,0.0349147461464044,0.0139459607713584,392.19317070648617,2512.2213441103413,2.045667377298376,-27.37182124886874
10.094,49.12541618169995,0.0687510525599114,0.034917140560523,0.0139516248514565,392.2047298730192,2512.49754064892,2.0489889232228187,-27.337674990183476
10.095,49.12590456810141,0.0687481908270735,0.0349195346833646,0.0139572883145105,392.2162887470855,2512.773729579513,2.05231015940468,-27.303531759340416
10.096,49.12639296066647,0.0687453295068987,0.0349219285149473,0.013962951160555,392.2278473286853,2513.049910902122,2.055631085860988,-27.269391556176146
10.097,49.12688135936983,0.0687424685993569,0.0349243220552894,0.0139686133896247,392.2394056178182,2513.3260846167414,2.058951702608759,-27.23525438052769
10.098,49.12736976418628,0.0687396081044181,0.0349267153044089,0.0139742750017542,392.2509636144843,2513.602250723373,2.062272009665016,-27.20112023223157
10.099,49.12785817509055,0.0687367480220523,0.034929108262324,0.0139799359969783,392.2625213186839,2513.878409222022,2.065592007046828,-27.166989111124224
10.1,49.128346592057405,0.0687338883522295,0.0349315009290528,0.0139855963753315,392.2740787304165,2514.154560112682,2.068911694771156,-27.13286101704301
10.101,49.128835015061576,0.0687310290949197,0.0349338933046136,0.0139912561368485,392.28563584968254,2514.4307033953555,2.0722310728550646,-27.098735949824288
10.102,49.12932344407785,0.0687281702500928,0.0349362853890244,0.013996915281564,392.2971926764818,2514.7068390700438,2.075550141315599,-27.064613909304427
10.103,49.12981187908094,0.0687253118177189,0.0349386771823034,0.0140025738095127,392.3087492108144,2514.9829671367443,2.078868900169727,-27.03049489532097
10.104,49.13030032004563,0.0687224537977679,0.0349410686844688,0.0140082317207291,392.32030545268026,2515.2590875954584,2.082187349434509,-26.996378907710124
10.105,49.13078876694664,0.0687195961902098,0.0349434598955387,0.0140138890152481,392.3318614020794,2515.5352004461865,2.0855054891269877,-26.962265946308463
10.106,49.13127721975875,0.0687167389950147,0.0349458508155312,0.0140195456931042,392.3434170590118,2515.811305688928,2.0888233192641508,-26.928156010953245
10.107,49.1317656784567,0.0687138822121525,0.0349482414444646,0.0140252017543321,392.3549724234774,2516.087403323681,2.0921408398630312,-26.89404910148093
10.108,49.13225414301524,0.0687110258415931,0.0349506317823569,0.0140308571989665,392.3665274954764,2516.363493350452,2.0954580509406746,-26.859945217728097
10.109,49.13274261340912,0.0687081698833067,0.0349530218292262,0.0140365120270419,392.37808227500864,2516.6395757692326,2.098774952514073,-26.82584435953197
10.11,49.1332310896131,0.0687053143372632,0.0349554115850909,0.0140421662385931,392.3896367620741,2516.9156505800274,2.102091544600256,-26.79174652672893
10.111,49.13371957160192,0.0687024592034325,0.0349578010499689,0.0140478198336548,392.4011909566729,2517.1917177828373,2.1054078272162684,-26.75765171915577
10.112,49.134208059350335,0.0686996044817848,0.0349601902238784,0.0140534728122615,392.4127448588049,2517.467777377657,2.108723800379103,-26.72355993664945
10.113,49.13469655283311,0.06869675017229,0.0349625791068376,0.0140591251744479,392.42429846847017,2517.7438293644927,2.112039464105792,-26.68947117904665
10.114,49.13518505202497,0.068693896274918,0.0349649676988647,0.0140647769202488,392.4358517856689,2518.019873743344,2.1153548184133726,-26.655385446183917
10.115,49.13567355690071,0.0686910427896389,0.0349673559999777,0.0140704280496986,392.4474048104007,2518.2959105142054,2.118669863318829,-26.621302737898446
10.116,49.13616206743502,0.0686881897164227,0.0349697440101948,0.0140760785628321,392.4589575426658,2518.571939677081,2.121984598839198,-26.58722305402685
10.117,49.13665058360271,0.0686853370552394,0.0349721317295342,0.014081728459684,392.47050998246425,2518.8479612319707,2.125299024991527,-26.553146394405644
10.118,49.13713910537849,0.068682484806059,0.034974519158014,0.0140873777402888,392.482062129796,2519.123975178873,2.1286131417927834,-26.519072758872085
10.119,49.13762763273714,0.0686796329688516,0.0349769062956522,0.0140930264046813,392.4936139846609,2519.3999815177885,2.1319269492600057,-26.485002147262804
10.12,49.13811616565339,0.0686767815435869,0.0349792931424672,0.014098674452896,392.5051655470591,2519.6759802487186,2.1352404474102293,-26.450934559414435
10.121,49.138604704102015,0.0686739305302353,0.0349816796984771,0.0141043218849677,392.51671681699065,2519.951971371662,2.1385536362604824,-26.416869995163665
10.122,49.13909324805774,0.0686710799287665,0.0349840659636998,0.0141099687009309,392.5282677944554,2520.227954886619,2.141866515827729,-26.38280845434784
10.123,49.13958179749533,0.0686682297391506,0.0349864519381537,0.0141156149008204,392.5398184794535,2520.503930793588,2.145179086129019,-26.348749936803443
10.124,49.14007035238954,0.0686653799613577,0.0349888376218568,0.0141212604846707,392.5513688719848,2520.779899092572,2.1484913471813805,-26.314694442367056
10.125,49.14055891271512,0.0686625305953577,0.0349912230148273,0.0141269054525165,392.56291897204943,2521.055859783569,2.1518032990018057,-26.280641970875934
10.126,49.141047478446815,0.0686596816411207,0.0349936081170833,0.0141325498043924,392.5744687796473,2521.3318128665787,2.1551149416073194,-26.246592522166797
10.127,49.14153604955939,0.0686568330986166,0.0349959929286429,0.0141381935403332,392.5860182947785,2521.607758341604,2.158426275014953,-26.212546096076125
10.128,49.14202462602757,0.0686539849678155,0.0349983774495244,0.0141438366603734,392.5975675174429,2521.8836962086407,2.161737299241679,-26.17850269244124
10.129,49.14251320782613,0.0686511372486873,0.0350007616797458,0.0141494791645476,392.60911644764064,2522.159626467691,2.1650480143045385,-26.144462311098835
10.13,49.14300179492982,0.0686482899412022,0.0350031456193253,0.0141551210528905,392.6206650853717,2522.435549118757,2.1683584202205743,-26.110424951885363
10.131,49.14349038731339,0.0686454430453301,0.0350055292682809,0.0141607623254368,392.6322134306359,2522.7114641618327,2.17166851700674,-26.076390614638257
10.132,49.14397898495158,0.068642596561041,0.0350079126266309,0.0141664029822211,392.6437614834334,2522.987371596924,2.174978304680085,-26.04235929919406
10.133,49.14446758781916,0.068639750488305,0.0350102956943934,0.0141720430232779,392.6553092437642,2523.263271424028,2.1782877832575984,-26.00833100538975
10.134,49.144956195890856,0.068636904827092,0.0350126784715865,0.0141776824486421,392.6668567116284,2523.539163643148,2.181596952756344,-25.974305733061755
10.135,49.14544480914145,0.0686340595773721,0.0350150609582283,0.0141833212583481,392.6784038870257,2523.81504825428,2.1849058131932715,-25.94028348204759
10.136,49.14593342754567,0.0686312147391153,0.035017443154337,0.0141889594524306,392.68995076995634,2524.090925257423,2.18821436458542,-25.906264252183743
10.137,49.14642205107828,0.0686283703122917,0.0350198250599308,0.0141945970309244,392.70149736042026,2524.366794652583,2.191522606949821,-25.872248043306968
10.138,49.146910679714026,0.0686255262968711,0.0350222066750276,0.0142002339938638,392.7130436584174,2524.6426564397543,2.1948305403034354,-25.83823485525454
10.139,49.147399313427655,0.0686226826928238,0.0350245879996457,0.0142058703412837,392.7245896639479,2524.918510618939,2.1981381646632983,-25.804224687863154
10.14,49.14788795219394,0.0686198395001196,0.0350269690338033,0.0142115060732187,392.7361353770117,2525.1943571901384,2.201445480046445,-25.770217540969384
10.141,49.1483765959876,0.0686169967187286,0.0350293497775184,0.0142171411897033,392.7476807976086,2525.47019615335,2.20475248646984,-25.7362134144106
10.142,49.148865244783416,0.0686141543486209,0.0350317302308091,0.0142227756907723,392.75922592573886,2525.746027508575,2.2080591839505104,-25.70221230802352
10.143,49.149353898556114,0.0686113123897664,0.0350341103936937,0.0142284095764602,392.7707707614025,2526.021851255816,2.2113655725054926,-25.66821422164477
10.144,49.14984255728047,0.0686084708421352,0.0350364902661902,0.0142340428468016,392.78231530459936,2526.297667395068,2.2146716521517438,-25.63421915511168
10.145,49.15033122093122,0.0686056297056973,0.0350388698483168,0.0142396755018313,392.7938595553294,2526.573475926334,2.2179774229062907,-25.600227108260952
10.146,49.15081988948312,0.0686027889804228,0.0350412491400915,0.0142453075415838,392.80540351359286,2526.849276849613,2.2212828847861736,-25.566238080929335
10.147,49.15130856291092,0.0685999486662816,0.0350436281415326,0.0142509389660937,392.81694717938944,2527.125070164907,2.2245880378083456,-25.53225207295398
10.148,49.151797241189385,0.0685971087632439,0.0350460068526581,0.0142565697753956,392.8284905527194,2527.400855872213,2.227892881989831,-25.49826908417188
10.149,49.15228592429324,0.0685942692712796,0.0350483852734862,0.0142621999695243,392.8400336335826,2527.676633971533,2.2311974173476656,-25.4642891144195
10.15,49.152774612197256,0.0685914301903587,0.0350507634040349,0.0142678295485143,392.85157642197913,2527.952404462867,2.234501643898817,-25.430312163534268
10.151,49.15326330487618,0.0685885915204514,0.0350531412443225,0.0142734585124002,392.8631189179088,2528.228167346213,2.2378055616602985,-25.396338231352928
10.152,49.15375200230476,0.0685857532615275,0.0350555187943671,0.0142790868612167,392.8746611213719,2528.503922621575,2.241109170649139,-25.36236731771217
10.153,49.15424070445776,0.0685829154135573,0.0350578960541867,0.0142847145949983,392.88620303236826,2528.7796702889477,2.2444124708822955,-25.328399422449337
10.154,49.15472941130991,0.0685800779765106,0.0350602730237995,0.0142903417137798,392.8977446508978,2529.0554103483346,2.2477154623767994,-25.29443454540123
10.155,49.155218122835976,0.0685772409503576,0.0350626497032237,0.0142959682175957,392.9092859769608,2529.331142799737,2.2510181451496862,-25.260472686404427
10.156,49.15570683901072,0.0685744043350683,0.0350650260924773,0.0143015941064805,392.9208270105568,2529.6068676431505,2.2543205192178988,-25.226513845296523
10.157,49.156195559808864,0.0685715681306126,0.0350674021915785,0.0143072193804691,392.93236775168623,2529.8825848785773,2.2576225845984688,-25.19255802191401
10.158,49.15668428520519,0.0685687323369608,0.0350697780005454,0.0143128440395959,392.9439082003489,2530.15829450602,2.2609243413084137,-25.158605216093804
10.159,49.15717301517442,0.0685658969540827,0.0350721535193961,0.0143184680838956,392.9554483565448,2530.433996525473,2.2642257893646978,-25.124655427673247
10.16,49.15766174969134,0.0685630619819485,0.0350745287481487,0.0143240915134027,392.96698822027406,2530.709690936941,2.267526928784335,-25.090708656489117
10.161,49.15815048873066,0.0685602274205281,0.0350769036868215,0.014329714328152,392.97852779153664,2530.9853777404232,2.2708277595843605,-25.05676490237809
10.162,49.15863923226718,0.0685573932697917,0.0350792783354324,0.014335336528178,392.9900670703324,2531.2610569359176,2.274128281781717,-25.022824165177585
10.163,49.15912798027562,0.0685545595297092,0.0350816526939996,0.0143409581135154,393.00160605666144,2531.536728523425,2.277428495393437,-24.98888644472447
10.164,49.159616732730726,0.0685517262002508,0.0350840267625412,0.0143465790841986,393.0131447505238,2531.812392502948,2.2807284004365407,-24.954951740855364
10.165,49.16010548960727,0.0685488932813864,0.0350864005410753,0.0143521994402625,393.0246831519194,2532.088048874484,2.284027996927964,-24.92102005340783
10.166,49.16059425087999,0.0685460607730861,0.0350887740296202,0.0143578191817414,393.03622126084827,2532.363697638031,2.28732728488475,-24.88709138221856
10.167,49.16108301652365,0.0685432286753199,0.0350911472281938,0.0143634383086702,393.0477590773105,2532.639338793596,2.290626264323912,-24.85316572712429
10.168,49.16157178651299,0.068540396988058,0.0350935201368143,0.0143690568210833,393.05929660130585,2532.914972341169,2.293924935262403,-24.819243087962462
10.169,49.16206056082276,0.0685375657112703,0.0350958927554999,0.0143746747190154,393.0708338328345,2533.1905982807584,2.2972232977172453,-24.785323464569927
10.17,49.16254933942771,0.0685347348449269,0.0350982650842685,0.0143802920025011,393.0823707718966,2533.4662166123626,2.3005213517054486,-24.751406856783404
10.171,49.163038122302616,0.0685319043889979,0.0351006371231384,0.014385908671575,393.0939074184919,2533.741827335977,2.3038190972439736,-24.717493264440435
10.172,49.1635269094222,0.0685290743434532,0.0351030088721277,0.0143915247262717,393.10544377262033,2534.0174304516067,2.3071165343498343,-24.683582687377736
10.173,49.16401570076123,0.068526244708263,0.0351053803312545,0.0143971401666258,393.11697983428223,2534.2930259592504,2.310413663040048,-24.64967512543211
10.174,49.164504496294455,0.0685234154833974,0.0351077515005369,0.0144027549926719,393.1285156034773,2534.5686138589062,2.3137104833315654,-24.615770578441012
10.175,49.164993295996624,0.0685205866688263,0.035110122379993,0.0144083692044446,393.1400510802056,2534.844194150576,2.317006995241414,-24.58186904624125
10.176,49.165482099842485,0.0685177582645198,0.0351124929696409,0.0144139828019785,393.15158626446726,2535.11976683426,2.3203031987865863,-24.547970528669737
10.177,49.1659709078068,0.068514930270448,0.0351148632694987,0.0144195957853082,393.16312115626215,2535.3953319099564,2.3235990939840505,-24.514075025563784
10.178,49.1664597198643,0.0685121026865809,0.0351172332795847,0.0144252081544683,393.1746557555903,2535.6708893776668,2.3268946808508133,-24.48018253676028
10.179,49.16694853598977,0.0685092755128886,0.0351196029999168,0.0144308199094935,393.18619006245183,2535.946439237391,2.3301899594038997,-24.446293062096032
10.18,49.167437356157926,0.0685064487493412,0.0351219724305131,0.0144364310504182,393.19772407684655,2536.221981489128,2.3334849296602407,-24.412406601408637
10.181,49.16792618034355,0.0685036223959086,0.0351243415713918,0.0144420415772771,393.2092577987745,2536.4975161328784,2.3367795916368728,-24.378523154534747
